9 ; -4.920818753952375
10 ; -5.522878745280337
11 ; -5.397940008672037
12 ; -5.154901959985742
13 ; -5.522878745280337
14 ; -5.397940008672037
15 ; -5.522878745280337
16 ; -4.026872146400301
17 ; -3.5575202309355514
18 ; -3.315154638355587
19 ; -2.6036262724634933
20 ; -2.118216044406615
21 ; -2.3580304022979406
22 ; -1.3529497251314613
23 ; -0.5568622326047121
24 ; -0.2481799050557808
25 ; 0.30102999566398114
